ID,LocalDate,LocalTime,GMTDate,GMTTime,lat,long,Temperature,Speed,Direction,Altitude,Cov,HDOP,Distance,Count
703SAT32,2012-02-25,03:40:34 PM,2012-02-25,07:40:34 AM,5.499288,118.201132,35,0.14,0,14.0c,5,0.87,123,703
704SAT32,2012-02-25,07:40:34 PM,2012-02-25,11:40:34 AM,5.49881,118.200899,28,0.34,0,10.7c,5,0.91,59,704
705SAT32,2012-02-25,11:40:34 PM,2012-02-25,03:40:34 PM,5.499202,118.200644,27.5,0.18,0,17.4c,5,1.04,52,705
706SAT32,2012-02-26,03:40:34 AM,2012-02-25,07:40:34 PM,5.499942,118.19976,28,0.19,0,19.8c,2,1.04,128,706
707SAT32,2012-02-26,07:40:34 AM,2012-02-25,11:40:34 PM,5.498985,118.201278,27.5,0.88,0,9.5cd,5,1.02,199,707
708SAT32,2012-02-26,11:40:34 AM,2012-02-26,03:40:34 AM,5.500095,118.200841,30.5,0.3,0,64.7c,1,1.8,133,708
709SAT32,2012-02-26,03:40:34 PM,2012-02-26,07:40:34 AM,5.497667,118.202072,32,0.1,0,15.9c,5,1.04,303,709
710SAT32,2012-02-26,07:40:34 PM,2012-02-26,11:40:34 AM,5.498684,118.200772,28,0.3,0,7.0cd,5,1.1,183,710
711SAT32,2012-02-26,11:40:34 PM,2012-02-26,03:40:34 PM,5.498211,118.202351,27.5,0.23,0,15.3c,5,0.78,183,711
712SAT32,2012-02-27,03:40:34 AM,2012-02-26,07:40:34 PM,5.500678,118.20457,27,0.04,0,13.6c,5,1.2,369,712
713SAT32,2012-02-27,07:40:34 AM,2012-02-26,11:40:34 PM,5.499413,118.204709,28,0.19,0,d4.3c,4,2.2,142,713
714SAT32,2012-02-27,11:40:34 AM,2012-02-27,03:40:34 AM,5.499422,118.204295,30.5,0.44,0,14.2c,5,2.09,46,714
715SAT32,2012-02-27,03:40:34 PM,2012-02-27,07:40:34 AM,5.500127,118.204984,28.5,0.75,0,23.4c,5,3.62,110,715
716SAT32,2012-02-27,07:40:35 PM,2012-02-27,11:40:35 AM,5.498845,118.203214,28,1.02,0,38.2c,2,3.62,243,716
717SAT32,2012-02-27,11:40:34 PM,2012-02-27,03:40:34 PM,5.497561,118.202339,27,0.21,0,22.5c,5,0.73,173,717
718SAT32,2012-02-28,03:40:34 AM,2012-02-27,07:40:34 PM,5.497513,118.202218,26.5,0.55,0,9.5cd,5,0.71,14,718
719SAT32,2012-02-28,07:41:05 AM,2012-02-27,11:41:05 PM,5.500452,118.202348,27,0.31,0,22.0c,4,1.26,327,719
720SAT32,2012-02-28,11:40:34 AM,2012-02-28,03:40:34 AM,5.481657,118.198337,30.5,0.54,0,38.1c,0,1.35,2139,720
721SAT32,2012-02-28,03:40:34 PM,2012-02-28,07:40:34 AM,5.484429,118.199048,34,0.31,0,12.4c,2,1.48,319,721
722SAT32,2012-02-28,07:40:34 PM,2012-02-28,11:40:34 AM,5.496915,118.201542,28,0.14,0,12.4c,5,0.92,1417,722
723SAT32,2012-02-28,11:40:34 PM,2012-02-28,03:40:34 PM,5.497514,118.20098,27.5,0.62,0,15.5c,5,1.26,91,723
724SAT32,2012-02-29,03:40:34 AM,2012-02-28,07:40:34 PM,5.496776,118.201671,26.5,0.12,0,3.3cd,3,0.83,112,724
725SAT32,2012-02-29,11:42:30 AM,2012-02-29,03:42:30 AM,5.481489,118.198088,31,0.44,0,19.0c,2,2.46,1747,725
726SAT32,2012-02-29,03:42:34 PM,2012-02-29,07:42:34 AM,5.490296,118.199798,32,0.04,0,32.4c,0,1.79,999,726
727SAT32,2012-02-29,07:40:34 PM,2012-02-29,11:40:34 AM,5.497928,118.200625,28.5,0.14,0,16.8c,5,0.86,854,727
728SAT32,2012-02-29,11:40:34 PM,2012-02-29,03:40:34 PM,5.498455,118.198977,27.5,0.12,0,21.2c,1,1.4,192,728
729SAT32,2012-03-01,03:40:35 AM,2012-02-29,07:40:35 PM,5.503138,118.199116,27.5,0.12,0,d5.6c,5,1.41,522,729
730SAT32,2012-03-01,11:42:00 AM,2012-03-01,03:42:00 AM,5.518136,118.210799,31,0.32,0,14.7c,0,2.1,2113,730
731SAT32,2012-03-01,03:40:34 PM,2012-03-01,07:40:34 AM,5.517834,118.212026,30,0.22,0,18.7c,0,1.55,140,731
732SAT32,2012-03-01,07:40:34 PM,2012-03-01,11:40:34 AM,5.521377,118.215674,29.5,0.64,0,14.7c,0,3.09,565,732
733SAT32,2012-03-01,11:41:05 PM,2012-03-01,03:41:05 PM,5.517658,118.21974,29,0.64,0,d13.1,0,2.66,612,733
734SAT32,2012-03-02,03:40:34 AM,2012-03-01,07:40:34 PM,5.517071,118.220561,28,0.14,0,25.1c,0,0.91,112,734
735SAT32,2012-03-02,07:40:34 AM,2012-03-01,11:40:34 PM,5.516669,118.220779,27.5,0.24,0,d9.9c,1,5.27,51,735
736SAT32,2012-03-02,11:40:34 AM,2012-03-02,03:40:34 AM,5.517596,118.221461,29.5,0.44,0,33.3c,3,2.67,128,736
737SAT32,2012-03-02,03:43:35 PM,2012-03-02,07:43:35 AM,5.515413,118.225731,33,0.02,0,8.8cd,0,1.53,532,737
738SAT32,2012-03-02,11:41:04 PM,2012-03-02,03:41:04 PM,5.497834,118.250469,28.5,0.62,0,6.7cd,0,2.72,3368,738
739SAT32,2012-03-03,03:43:30 AM,2012-03-02,07:43:30 PM,5.497337,118.259591,28,0.62,0,28.7c,1,1.92,1012,739
740SAT32,2012-03-03,07:40:54 AM,2012-03-02,11:40:54 PM,5.496451,118.265805,27.5,0.11,0,54.8c,1,4.23,696,740
741SAT32,2012-03-03,03:41:05 PM,2012-03-03,07:41:05 AM,5.491149,118.28681,33.5,0.34,0,27.5c,5,1.41,2401,741
742SAT32,2012-03-03,07:40:34 PM,2012-03-03,11:40:34 AM,5.484092,118.281739,-34,0.52,0,19.8c,5,1.02,966,742
743SAT32,2012-03-03,11:40:53 PM,2012-03-03,03:40:53 PM,5.488098,118.280248,29.5,0.84,0,10.8c,5,2.52,476,743
744SAT32,2012-03-04,03:40:55 AM,2012-03-03,07:40:55 PM,5.488758,118.281247,30,0.17,0,98.6c,0,1.84,133,744
745SAT32,2012-03-04,07:41:35 AM,2012-03-03,11:41:35 PM,5.48999,118.281146,29,0.07,0,16.8c,5,1.31,138,745
746SAT32,2012-03-04,11:41:29 AM,2012-03-04,03:41:29 AM,5.491915,118.278371,31.5,0.64,0,15.8c,2,2.7,375,746
747SAT32,2012-03-04,03:42:35 PM,2012-03-04,07:42:35 AM,5.5035,118.274753,29,0.14,0,9.4cd,0,2.06,1351,747
748SAT32,2012-03-04,07:41:59 PM,2012-03-04,11:41:59 AM,5.507239,118.273639,29.5,0.14,0,21.5c,0,1.35,434,748
749SAT32,2012-03-04,11:40:34 PM,2012-03-04,03:40:34 PM,5.507229,118.276543,28.5,0.04,0,15.9c,5,0.89,322,749
750SAT32,2012-03-05,03:40:59 AM,2012-03-04,07:40:59 PM,5.508367,118.276375,28.5,0.04,0,19.0c,5,1.74,128,750
751SAT32,2012-03-05,07:42:05 AM,2012-03-04,11:42:05 PM,5.508745,118.27492,28.5,1.2,0,14.5c,5,1.51,167,751
752SAT32,2012-03-05,11:42:05 AM,2012-03-05,03:42:05 AM,5.497443,118.273922,29,1.27,0,23.2c,5,1.87,1263,752
753SAT32,2012-03-05,03:40:34 PM,2012-03-05,07:40:34 AM,5.494127,118.276343,29,0.62,0,d21.5,2,3.48,456,753
754SAT32,2012-03-05,07:42:55 PM,2012-03-05,11:42:55 AM,5.486937,118.281015,29,0.27,0,27.9c,0,1.82,953,754
755SAT32,2012-03-05,11:41:53 PM,2012-03-05,03:41:53 PM,5.487366,118.28758,29,1.67,0,38.0c,3,5.34,729,755
756SAT32,2012-03-06,03:40:34 AM,2012-03-05,07:40:34 PM,5.495714,118.285425,28,0.36,0,36.8c,0,1.15,959,756
757SAT32,2012-03-06,07:40:34 AM,2012-03-05,11:40:34 PM,5.496,118.285381,28,0.32,0,31.0c,5,1.22,32,757
758SAT32,2012-03-06,11:40:58 AM,2012-03-06,03:40:58 AM,5.509742,118.306005,29.5,0.25,0,63.2c,0,1.69,2750,758
759SAT32,2012-03-06,03:40:35 PM,2012-03-06,07:40:35 AM,5.512607,118.309175,29,0.35,0,44.0c,0,5.36,474,759
760SAT32,2012-03-06,07:40:56 PM,2012-03-06,11:40:56 AM,5.51436,118.31248,29,0.78,0,56.7c,0,11.8,415,760
761SAT32,2012-03-06,11:40:34 PM,2012-03-06,03:40:34 PM,5.521187,118.313971,28.5,0.35,0,32.3c,0,1.44,778,761
762SAT32,2012-03-07,03:40:35 AM,2012-03-06,07:40:35 PM,5.521094,118.313838,28.5,0.47,0,42.0c,5,1.54,18,762
763SAT32,2012-03-07,07:42:35 AM,2012-03-06,11:42:35 PM,5.523307,118.314911,28.5,0.14,0,44.3c,5,1.27,274,763
764SAT32,2012-03-07,11:42:35 AM,2012-03-07,03:42:35 AM,5.525133,118.317315,30,0.05,0,35.9c,5,1.71,335,764
765SAT32,2012-03-07,07:40:34 PM,2012-03-07,11:40:34 AM,5.557366,118.332902,29,0.45,0,14.8c,1,1.8,3982,765
766SAT32,2012-03-07,11:40:34 PM,2012-03-07,03:40:34 PM,5.558664,118.331661,28,0.65,0,11.4c,5,1.21,199,766
767SAT32,2012-03-08,03:40:34 AM,2012-03-07,07:40:34 PM,5.55732,118.333718,27.5,0.52,0,7.8cd,5,1.1,273,767
768SAT32,2012-03-08,11:40:34 AM,2012-03-08,03:40:34 AM,5.558666,118.323321,29.5,0.36,0,d3.7c,0,3.13,1162,768
769SAT32,2012-03-08,03:41:58 PM,2012-03-08,07:41:58 AM,5.554473,118.323483,30.5,0.31,0,11.6c,5,1.57,467,769
770SAT32,2012-03-08,07:40:34 PM,2012-03-08,11:40:34 AM,5.554429,118.324071,29.5,0.41,0,10.2c,5,0.87,65,770
771SAT32,2012-03-08,11:41:35 PM,2012-03-08,03:41:35 PM,5.551224,118.318872,28.5,0.19,0,4.2cd,0,2.42,678,771
772SAT32,2012-03-09,03:41:37 AM,2012-03-08,07:41:37 PM,5.548892,118.31191,28,0.33,0,21.8c,3,1.93,814,772
773SAT32,2012-03-09,07:41:34 AM,2012-03-08,11:41:34 PM,5.551404,118.309672,27.5,0.08,0,31.6c,5,1.22,374,773
774SAT32,2012-03-09,11:41:35 AM,2012-03-09,03:41:35 AM,5.547138,118.308478,30.5,0.86,0,40.8c,0,3.07,493,774
775SAT32,2012-03-09,03:41:07 PM,2012-03-09,07:41:07 AM,5.541962,118.304636,31,0.73,0,36.2c,0,5.13,716,775
776SAT32,2012-03-09,07:40:34 PM,2012-03-09,11:40:34 AM,5.534846,118.290228,29,0.86,0,16.0c,5,0.99,1782,776
777SAT32,2012-03-09,11:40:34 PM,2012-03-09,03:40:34 PM,5.539572,118.297747,28,1.92,0,14.2c,5,1.3,985,777
778SAT32,2012-03-10,03:40:59 AM,2012-03-09,07:40:59 PM,5.541809,118.303519,28.5,2.06,0,42.7c,2,1.27,686,778
779SAT32,2012-03-10,07:40:53 AM,2012-03-09,11:40:53 PM,5.541884,118.305263,28,0.56,0,12.0c,1,1.86,194,779
780SAT32,2012-03-10,11:40:53 AM,2012-03-10,03:40:53 AM,5.544727,118.310038,29,0.16,0,8.5cd,3,1.58,617,780
781SAT32,2012-03-10,03:40:34 PM,2012-03-10,07:40:34 AM,5.545321,118.310824,35,0.21,0,12.0c,0,1.23,109,781
782SAT32,2012-03-10,07:40:34 PM,2012-03-10,11:40:34 AM,5.546169,118.311517,30,0.31,0,13.3c,5,0.9,122,782
783SAT32,2012-03-10,11:41:04 PM,2012-03-10,03:41:04 PM,5.550731,118.312128,29,0.01,0,39.7c,5,3.23,512,783
784SAT32,2012-03-11,03:42:05 AM,2012-03-10,07:42:05 PM,5.552493,118.31271,28.5,0.24,0,d23.8,5,1.51,207,784
785SAT32,2012-03-11,07:41:31 AM,2012-03-10,11:41:31 PM,5.553766,118.312887,28,0.64,0,34.8c,1,2.34,143,785
786SAT32,2012-03-11,11:40:34 AM,2012-03-11,03:40:34 AM,5.554955,118.312534,31,0.54,0,10.6c,2,4.09,138,786
787SAT32,2012-03-11,03:43:05 PM,2012-03-11,07:43:05 AM,5.55338,118.311048,31,0.13,0,5.6cd,5,2.2,240,787
788SAT32,2012-03-11,07:42:05 PM,2012-03-11,11:42:05 AM,5.550873,118.316625,30,0.32,0,10.4c,2,1.57,678,788
789SAT32,2012-03-11,11:41:31 PM,2012-03-11,03:41:31 PM,5.552928,118.318356,29.5,0.92,0,25.7c,0,2.86,298,789
790SAT32,2012-03-12,03:41:05 AM,2012-03-11,07:41:05 PM,5.555451,118.31961,28,0.02,0,49.4c,0,1.25,313,790
791SAT32,2012-03-12,07:41:01 AM,2012-03-11,11:41:01 PM,5.558755,118.31988,28,0.32,0,72.9c,5,2.57,369,791
792SAT32,2012-03-12,11:40:34 AM,2012-03-12,03:40:34 AM,5.559549,118.319777,33,0.19,0,7.9cd,0,3.16,89,792
793SAT32,2012-03-12,03:41:17 PM,2012-03-12,07:41:17 AM,5.559711,118.319582,30,1.89,0,6.7cd,4,10.1,28,793
794SAT32,2012-03-12,07:40:34 PM,2012-03-12,11:40:34 AM,5.560018,118.319004,28.5,0.09,0,18.1c,5,0.93,73,794
795SAT32,2012-03-12,11:40:34 PM,2012-03-12,03:40:34 PM,5.560162,118.318933,28,0.37,0,11.9c,5,1.26,18,795
796SAT32,2012-03-13,03:42:06 AM,2012-03-12,07:42:06 PM,5.563046,118.318415,28,1.05,0,37.7c,0,1.56,326,796
797SAT32,2012-03-13,07:40:59 AM,2012-03-12,11:40:59 PM,5.562031,118.319569,28,0.34,0,0.8cd,1,2.84,171,797
798SAT32,2012-03-13,11:40:59 AM,2012-03-13,03:40:59 AM,5.561262,118.319811,30.5,0.24,0,31.2c,4,1.63,90,798
799SAT32,2012-03-13,03:40:34 PM,2012-03-13,07:40:34 AM,5.560768,118.319308,32.5,0.45,0,13.9c,0,1.13,78,799
800SAT32,2012-03-13,07:40:35 PM,2012-03-13,11:40:35 AM,5.560835,118.319016,30.5,0.45,0,d4.5c,2,4.72,33,800
801SAT32,2012-03-13,11:43:29 PM,2012-03-13,03:43:29 PM,5.562087,118.32376,29,0.5,0,13.0c,1,2.23,544,801
802SAT32,2012-03-14,03:40:35 AM,2012-03-13,07:40:35 PM,5.565107,118.323656,28,0.2,0,12.5c,3,2.03,336,802
803SAT32,2012-03-14,07:42:08 AM,2012-03-13,11:42:08 PM,5.56515,118.323985,28,0.98,0,34.4c,5,1.49,37,803
804SAT32,2012-03-14,11:40:34 AM,2012-03-14,03:40:34 AM,5.56574,118.324465,33,0.1,0,17.6c,3,1.21,84,804
805SAT32,2012-03-14,03:42:11 PM,2012-03-14,07:42:11 AM,5.566599,118.324991,34.5,0.4,0,34.3c,5,4.33,112,805
806SAT32,2012-03-14,07:41:04 PM,2012-03-14,11:41:04 AM,5.580071,118.312767,29.5,0.55,0,12.7c,5,1.42,2021,806
807SAT32,2012-03-14,11:40:34 PM,2012-03-14,03:40:34 PM,5.580899,118.321793,27,0.35,0,15.4c,5,1.42,1004,807
808SAT32,2012-03-15,03:40:35 AM,2012-03-14,07:40:35 PM,5.585605,118.32754,27,0.73,0,3.8cd,1,1.82,825,808
809SAT32,2012-03-15,11:42:17 AM,2012-03-15,03:42:17 AM,5.568207,118.327815,30,0.56,0,37.9c,0,9.1,1937,809
810SAT32,2012-03-15,03:40:36 PM,2012-03-15,07:40:36 AM,5.560521,118.331468,29.5,1.66,0,30.6c,5,3.29,947,810
811SAT32,2012-03-15,07:40:34 PM,2012-03-15,11:40:34 AM,5.556797,118.339542,28,0.2,0,13.7c,5,0.95,986,811
812SAT32,2012-03-15,11:41:05 PM,2012-03-15,03:41:05 PM,5.55702,118.336967,28.5,0.12,0,31.6c,5,3.01,286,812
813SAT32,2012-03-16,03:41:07 AM,2012-03-15,07:41:07 PM,5.558137,118.336532,27.5,0.38,0,31.4c,0,1.76,133,813
814SAT32,2012-03-16,07:41:02 AM,2012-03-15,11:41:02 PM,5.559657,118.335282,27.5,0.18,0,d48.2,5,3.9,219,814
815SAT32,2012-03-16,11:41:31 AM,2012-03-16,03:41:31 AM,5.562181,118.335408,30.5,1.42,0,15.5c,3,8.37,281,815
816SAT32,2012-03-16,03:41:04 PM,2012-03-16,07:41:04 AM,5.557154,118.338803,32,0.42,0,17.4c,0,2.43,674,816
817SAT32,2012-03-16,07:40:58 PM,2012-03-16,11:40:58 AM,5.555708,118.338251,31,0.32,0,17.1c,4,3.58,172,817
818SAT32,2012-03-16,11:40:35 PM,2012-03-16,03:40:35 PM,5.557951,118.337081,29.5,0.41,0,85.1c,5,3.38,281,818
819SAT32,2012-03-17,03:40:34 AM,2012-03-16,07:40:34 PM,5.559265,118.336675,28.5,0.11,0,20.8c,0,1.16,153,819
820SAT32,2012-03-17,07:43:05 AM,2012-03-16,11:43:05 PM,5.5609,118.333854,28.5,0.31,0,37.8c,0,2.47,362,820
821SAT32,2012-03-17,11:41:22 AM,2012-03-17,03:41:22 AM,5.559939,118.323222,31,0.82,0,48.3c,0,2.62,1183,821
822SAT32,2012-03-17,03:42:25 PM,2012-03-17,07:42:25 AM,5.545254,118.305971,30,1.61,0,41.4c,0,12.9,2515,822
823SAT32,2012-03-17,07:41:59 PM,2012-03-17,11:41:59 AM,5.541256,118.311922,29.5,0.01,0,d8.8c,2,2.49,795,823
824SAT32,2012-03-17,11:40:53 PM,2012-03-17,03:40:53 PM,5.53965,118.312715,28.5,1.31,0,d11.0,0,7.91,199,824
825SAT32,2012-03-18,03:40:55 AM,2012-03-17,07:40:55 PM,5.539813,118.308071,28.5,0.11,0,72.4c,2,9.81,515,825
826SAT32,2012-03-18,11:42:36 AM,2012-03-18,03:42:36 AM,5.531163,118.299988,29.5,0.71,0,114.9,0,4.97,1315,826
827SAT32,2012-03-18,03:42:59 PM,2012-03-18,07:42:59 AM,5.53,118.300341,30.5,0.32,0,31.9c,0,2.25,135,827
828SAT32,2012-03-18,07:40:34 PM,2012-03-18,11:40:34 AM,5.518088,118.301963,29.5,0.41,0,17.5c,5,0.84,1338,828
829SAT32,2012-03-18,11:40:34 PM,2012-03-18,03:40:34 PM,5.51861,118.304668,28.5,0.2,0,26.2c,5,1.08,305,829
830SAT32,2012-03-19,03:40:34 AM,2012-03-18,07:40:34 PM,5.518235,118.304851,27.5,0.32,0,d3.5c,0,1.34,46,830
831SAT32,2012-03-19,07:40:35 AM,2012-03-18,11:40:35 PM,5.518083,118.3069,28,2.34,0,32.6c,0,2.97,228,831
832SAT32,2012-03-19,11:41:56 AM,2012-03-19,03:41:56 AM,5.517679,118.306521,31,1.62,0,17.2c,4,7.12,62,832
833SAT32,2012-03-19,03:41:04 PM,2012-03-19,07:41:04 AM,5.518637,118.304326,31.5,0.72,0,17.7c,0,1.22,266,833
834SAT32,2012-03-19,07:40:34 PM,2012-03-19,11:40:34 AM,5.519592,118.302865,29,0.72,0,12.9c,5,1.03,194,834
835SAT32,2012-03-19,11:40:34 PM,2012-03-19,03:40:34 PM,5.514757,118.30215,28,0.1,0,46.3c,0,2.76,544,835
836SAT32,2012-03-20,03:40:34 AM,2012-03-19,07:40:34 PM,5.514281,118.30344,27.5,1.1,0,29.3c,1,1.61,152,836
837SAT32,2012-03-20,07:40:34 AM,2012-03-19,11:40:34 PM,5.511737,118.303679,27.5,0.9,0,14.8c,5,1.42,284,837
838SAT32,2012-03-20,11:41:35 AM,2012-03-20,03:41:35 AM,5.503002,118.288921,30,0.09,0,2.7cd,0,1.31,1903,838
839SAT32,2012-03-20,03:40:34 PM,2012-03-20,07:40:34 AM,5.505841,118.289226,31.5,0.31,0,28.1c,0,1.91,318,839
840SAT32,2012-03-20,07:40:34 PM,2012-03-20,11:40:34 AM,5.502181,118.280203,30,0.71,0,19.4c,5,3.29,1080,840
841SAT32,2012-03-20,11:41:06 PM,2012-03-20,03:41:06 PM,5.500511,118.281267,29.5,0.41,0,d4.2c,0,15.9,220,841
842SAT32,2012-03-21,03:40:51 AM,2012-03-20,07:40:51 PM,5.498315,118.284293,28.5,0.79,0,20.0c,0,1.73,415,842
843SAT32,2012-03-21,07:40:53 AM,2012-03-20,11:40:53 PM,5.498357,118.287552,28,0.09,0,16.0c,0,2.53,361,843
844SAT32,2012-03-21,11:41:09 AM,2012-03-21,03:41:09 AM,5.500458,118.30018,30.5,0.85,0,35.1c,2,6.85,1419,844
845SAT32,2012-03-21,11:41:09 AM,2012-03-21,03:41:09 AM,5.500458,118.30018,30.5,0.89,0,35.1c,2,6.85,0,845
846SAT32,2012-03-21,03:42:59 PM,2012-03-21,07:42:59 AM,5.48485,118.30623,31,0.09,0,23.1c,3,1.84,1862,846
847SAT32,2012-03-21,07:41:54 PM,2012-03-21,11:41:54 AM,5.460246,118.294191,30,0.69,0,15.0c,2,2.25,3047,847
848SAT32,2012-03-21,11:40:34 PM,2012-03-21,03:40:34 PM,5.460276,118.291583,29,0.59,0,52.4c,0,2.13,289,848
849SAT32,2012-03-22,03:41:06 AM,2012-03-21,07:41:06 PM,5.461793,118.292622,28.5,0.59,0,19.1c,0,5.65,204,849
850SAT32,2012-03-22,07:41:36 AM,2012-03-21,11:41:36 PM,5.46222,118.289155,27.5,0.02,0,23.4c,0,1.81,387,850
851SAT32,2012-03-22,07:41:36 AM,2012-03-21,11:41:36 PM,5.46222,118.289155,27.5,0,0,23.4c,0,1.81,0,851
852SAT32,2012-03-22,11:41:23 AM,2012-03-22,03:41:23 AM,5.461887,118.28884,31,0.35,0,25.1c,0,2.97,51,852
853SAT32,2012-03-22,03:40:34 PM,2012-03-22,07:40:34 AM,5.456494,118.284287,32,0.85,0,13.9c,0,2.52,784,853
854SAT32,2012-03-22,07:41:30 PM,2012-03-22,11:41:30 AM,5.452737,118.28148,30.5,0.55,0,20.9c,4,5.67,521,854
855SAT32,2012-03-23,07:41:35 AM,2012-03-22,11:41:35 PM,5.461598,118.245359,27,0.32,0,42.2c,4,1.64,4122,855
856SAT32,2012-03-23,03:42:24 PM,2012-03-23,07:42:24 AM,5.470453,118.240433,31.5,1.29,0,40.5c,0,2.62,1127,856
857SAT32,2012-03-23,07:40:34 PM,2012-03-23,11:40:34 AM,5.471834,118.238836,30.5,0.09,0,15.4c,5,1.02,234,857
858SAT32,2012-03-23,11:40:34 PM,2012-03-23,03:40:34 PM,5.472065,118.238917,27.5,0.28,0,21.1c,5,0.9,27,858
859SAT32,2012-03-24,03:41:35 AM,2012-03-23,07:41:35 PM,5.479649,118.244855,27,0.93,0,9.0cd,0,1.96,1070,859
860SAT32,2012-03-24,07:42:08 AM,2012-03-23,11:42:08 PM,5.479197,118.246625,27,1.15,0,10.7c,1,4.58,203,860
861SAT32,2012-03-24,11:41:31 AM,2012-03-24,03:41:31 AM,5.480225,118.247527,29,2.35,0,24.1c,0,5.13,152,861
862SAT32,2012-03-24,03:41:05 PM,2012-03-24,07:41:05 AM,5.480182,118.248029,30,1.23,0,16.3c,0,1.74,56,862
863SAT32,2012-03-24,07:41:29 PM,2012-03-24,11:41:29 AM,5.479923,118.24345,29,0.27,0,d2.3c,2,4.79,508,863
864SAT32,2012-03-24,11:40:34 PM,2012-03-24,03:40:34 PM,5.484522,118.227165,27.5,0.66,0,55.0c,1,2.39,1876,864
865SAT32,2012-03-25,03:41:59 AM,2012-03-24,07:41:59 PM,5.485328,118.227199,28,1.53,0,12.9c,0,3.95,90,865
866SAT32,2012-03-25,07:41:39 AM,2012-03-24,11:41:39 PM,5.482414,118.223995,27.5,0.53,0,10.6c,0,4.24,481,866
867SAT32,2012-03-25,11:40:34 AM,2012-03-25,03:40:34 AM,5.480529,118.220847,31,1.03,0,21.8c,0,2.1,407,867
868SAT32,2012-03-25,03:40:34 PM,2012-03-25,07:40:34 AM,5.480073,118.220683,32.5,0.93,0,19.0c,0,1.64,54,868
869SAT32,2012-03-25,07:40:34 PM,2012-03-25,11:40:34 AM,5.476296,118.215746,29.5,1.13,0,14.1c,5,0.82,690,869
870SAT32,2012-03-25,11:40:59 PM,2012-03-25,03:40:59 PM,5.476149,118.215929,26,0.18,0,43.5c,3,3.63,26,870
871SAT32,2012-03-26,03:40:34 AM,2012-03-25,07:40:34 PM,5.476438,118.217305,25.5,2.18,0,16.2c,0,4.03,156,871
872SAT32,2012-03-26,07:40:34 AM,2012-03-25,11:40:34 PM,5.476876,118.217753,25.5,1.39,0,48.5c,5,2.78,70,872
873SAT32,2012-03-26,11:41:05 AM,2012-03-26,03:41:05 AM,5.47567,118.218166,29.5,0.02,0,12.7c,2,1.94,142,873
874SAT32,2012-03-26,03:41:52 PM,2012-03-26,07:41:52 AM,5.477032,118.216708,31,0.32,0,9.8cd,5,1.55,222,874
875SAT32,2012-03-26,07:40:34 PM,2012-03-26,11:40:34 AM,5.476464,118.216007,30,0.28,0,14.1c,5,1,100,875
876SAT32,2012-03-26,11:40:34 PM,2012-03-26,03:40:34 PM,5.474138,118.21931,27.5,0.15,0,17.9c,3,1.59,448,876
877SAT32,2012-03-27,03:43:40 AM,2012-03-26,07:43:40 PM,5.476807,118.220258,27,0.7,0,25.6c,2,3.45,315,877
878SAT32,2012-03-27,03:43:40 AM,2012-03-26,07:43:40 PM,5.476807,118.220258,27,0.7,0,25.6c,3,3.45,0,878
879SAT32,2012-03-27,03:43:40 AM,2012-03-26,07:43:40 PM,5.476807,118.220258,27,0.7,0,25.6c,2,3.45,0,879
880SAT32,2012-03-27,11:42:40 AM,2012-03-27,03:42:40 AM,5.480999,118.222652,30,2.77,0,38.8c,1,2.15,537,880
881SAT32,2012-03-27,11:42:34 PM,2012-03-27,03:42:34 PM,5.481637,118.219348,26.5,0.42,0,13.9c,0,1.29,373,881
882SAT32,2012-03-28,03:42:42 AM,2012-03-27,07:42:42 PM,5.48477,118.213676,27,2.07,0,d59.2,0,3.87,719,882
883SAT32,2012-03-28,07:43:01 PM,2012-03-28,11:43:01 AM,5.494949,118.207189,28.5,0.97,0,13.0c,0,4.89,1342,883
884SAT32,2012-03-28,11:40:52 PM,2012-03-28,03:40:52 PM,5.493792,118.204228,28,3.47,0,11.6c,0,3.75,352,884
885SAT32,2012-03-28,11:40:52 PM,2012-03-28,03:40:52 PM,5.493792,118.204228,28,3.4,0,11.6c,5,3.75,0,885
886SAT32,2012-03-29,07:41:05 PM,2012-03-29,11:41:05 AM,5.492468,118.203011,28.5,0.68,0,17.0c,0,6.83,200,886
887SAT32,2012-03-30,07:43:38 PM,2012-03-30,11:43:38 AM,5.484705,118.223337,30,1.36,0,23.6c,0,7.56,2412,887
888SAT32,2012-03-30,11:40:35 PM,2012-03-30,03:40:35 PM,5.485105,118.223764,29,1.17,0,18.7c,1,2.9,65,888
889SAT32,2012-03-31,03:44:06 AM,2012-03-30,07:44:06 PM,5.484778,118.223427,29,0.37,0,8.0cd,5,2.71,52,889
890SAT32,2012-04-04,11:42:33 PM,2012-04-04,03:42:33 PM,5.464197,118.139266,28,0.44,0,26.3c,2,3.91,9603,890
891SAT32,2012-04-08,07:43:37 AM,2012-04-07,11:43:37 PM,5.461732,118.185191,26.5,0.2,0,21.3c,3,4.64,5097,891
892SAT32,2012-04-09,11:41:52 PM,2012-04-09,03:41:52 PM,5.470585,118.194691,28.5,0.92,0,34.8c,0,2.6,1442,892
893SAT32,2012-04-10,03:44:04 AM,2012-04-09,07:44:04 PM,5.469496,118.194331,29,0.02,0,14.8c,0,2.53,128,893
894SAT32,2012-04-10,07:41:36 AM,2012-04-09,11:41:36 PM,5.469244,118.194533,28.5,0.42,0,10.9c,0,2.98,36,894
