ID,LocalDate,LocalTime,GMTDate,GMTTime,lat,long,Temperature,Speed,Direction,Altitude,Cov,HDOP,Distance,Count
599SAT32,2012-02-06,11:40:34 PM,2012-02-06,03:40:34 PM,2.403633,185.013339,28,0.28,0,19.4c,5,0.87,1048,599
600SAT32,2012-02-07,03:40:59 AM,2012-02-06,07:40:59 PM,2.402806,185.015037,27.5,0.11,0,d15.8,2,1.89,210,600
601SAT32,2012-02-07,07:40:34 AM,2012-02-06,11:40:34 PM,2.402086,185.014277,27,0.4,0,20.8c,0,2.18,116,601
602SAT32,2012-02-07,11:40:34 AM,2012-02-07,03:40:34 AM,2.401923,185.015911,29.5,0.4,0,d1.3c,0,3.25,182,602
603SAT32,2012-02-07,03:40:53 PM,2012-02-07,07:40:53 AM,2.399024,185.017585,31.5,0,0,40.7c,0,1.8,372,603
604SAT32,2012-02-07,07:41:05 PM,2012-02-07,11:41:05 AM,2.404511,185.025279,29.5,0.7,10,11.2c,4,1.04,1049,604
605SAT32,2012-02-07,11:40:34 PM,2012-02-07,03:40:34 PM,2.401818,185.022332,28.5,0.07,0,15.3c,5,1.06,443,605
606SAT32,2012-02-08,03:40:34 AM,2012-02-07,07:40:34 PM,2.400739,185.016479,28,0.5,0,14.9c,1,2.01,660,606
607SAT32,2012-02-08,07:41:00 AM,2012-02-07,11:41:00 PM,2.397337,185.015577,28,0.8,0,55.0c,2,3.01,392,607
608SAT32,2012-02-08,11:40:34 AM,2012-02-08,03:40:34 AM,2.397191,185.015672,30.5,0.4,0,7.8cd,0,4.66,19,608
609SAT32,2012-02-08,03:40:53 PM,2012-02-08,07:40:53 AM,2.396626,185.014845,31,0.3,0,26.3c,0,2.4,111,609
610SAT32,2012-02-08,07:40:34 PM,2012-02-08,11:40:34 AM,2.405946,185.014092,29,0.1,0,11.9c,5,1.2,1041,610
611SAT32,2012-02-08,11:41:35 PM,2012-02-08,03:41:35 PM,2.405789,117.996761,28.5,3.33,0,23.1c,5,4.76,1921,611
612SAT32,2012-02-09,03:40:34 AM,2012-02-08,07:40:34 PM,2.413107,117.987149,28,0.05,0,11.1c,0,0.8,1341,612
613SAT32,2012-02-09,11:41:05 AM,2012-02-09,03:41:05 AM,2.412645,117.9811,30.5,0.05,0,34.8c,2,1.57,672,613
614SAT32,2012-02-09,03:41:06 PM,2012-02-09,07:41:06 AM,2.41267,117.983822,33,0.85,0,21.3c,5,3.04,302,614
615SAT32,2012-02-09,07:40:34 PM,2012-02-09,11:40:34 AM,2.413124,117.987114,30.5,0.33,0,12.8c,4,0.92,368,615
616SAT32,2012-02-09,11:40:34 PM,2012-02-09,03:40:34 PM,2.412901,117.987799,29,0.33,0,24.4c,5,1.63,80,616
617SAT32,2012-02-10,03:40:34 AM,2012-02-09,07:40:34 PM,2.416289,117.98568,28,0.21,0,d0.8c,0,5.66,444,617
618SAT32,2012-02-10,07:42:35 AM,2012-02-09,11:42:35 PM,2.413868,117.983362,28,1.51,0,30.1c,1,3.1,372,618
619SAT32,2012-02-10,11:40:35 AM,2012-02-10,03:40:35 AM,2.414558,117.984243,29.5,0.21,0,63.6c,1,3.46,124,619
620SAT32,2012-02-10,03:40:35 PM,2012-02-10,07:40:35 AM,2.412953,117.983664,33,0.21,0,17.1c,3,3.17,190,620
621SAT32,2012-02-10,07:40:59 PM,2012-02-10,11:40:59 AM,2.413032,117.987584,29,1.36,0,13.0c,5,4.47,435,621
622SAT32,2012-02-10,11:40:34 PM,2012-02-10,03:40:34 PM,2.413095,117.985416,28,0.21,0,14.3c,5,0.85,240,622
623SAT32,2012-02-11,03:40:34 AM,2012-02-10,07:40:34 PM,2.415311,117.985348,27.5,0.02,0,24.4c,0,3.48,247,623
624SAT32,2012-02-11,07:40:34 AM,2012-02-10,11:40:34 PM,2.413688,117.987436,27.5,0.12,0,0.7cd,0,2.34,294,624
625SAT32,2012-02-11,11:42:04 AM,2012-02-11,03:42:04 AM,2.411931,117.990691,30,1.26,0,8.0cd,0,1.7,410,625
626SAT32,2012-02-11,03:41:36 PM,2012-02-11,07:41:36 AM,2.410686,117.989318,29,0.12,0,23.6c,0,2.43,206,626
627SAT32,2012-02-11,07:40:34 PM,2012-02-11,11:40:34 AM,2.407838,117.986445,27.5,0.3,0,9.0cd,5,1.75,449,627
628SAT32,2012-02-11,11:43:24 PM,2012-02-11,03:43:24 PM,2.40344,117.985997,28,1.02,0,45.3c,5,5.39,492,628
629SAT32,2012-02-12,07:43:05 AM,2012-02-11,11:43:05 PM,2.40838,117.998918,28,0.23,0,d1.0c,0,1.75,1534,629
630SAT32,2012-02-12,11:40:59 AM,2012-02-12,03:40:59 AM,2.408231,117.998559,30,0.01,0,30.3c,3,1.39,43,630
631SAT32,2012-02-12,03:41:05 PM,2012-02-12,07:41:05 AM,2.405368,185.010856,30,0.38,0,28.4c,0,1.21,1400,631
632SAT32,2012-02-12,07:40:34 PM,2012-02-12,11:40:34 AM,2.406306,185.02544,29,4.78,0,14.3c,5,2.57,1620,632
633SAT32,2012-02-12,11:41:35 PM,2012-02-12,03:41:35 PM,2.397868,185.019305,28.5,1.93,0,21.4c,4,1.86,1160,633
634SAT32,2012-02-13,03:40:34 AM,2012-02-12,07:40:34 PM,2.395274,185.017759,28,0.23,0,11.2c,4,1.88,336,634
635SAT32,2012-02-13,07:40:34 AM,2012-02-12,11:40:34 PM,2.395127,185.023467,28,0.18,0,10.1c,5,1.36,633,635
636SAT32,2012-02-13,11:41:06 AM,2012-02-13,03:41:06 AM,2.394791,185.023708,30.5,0.48,0,31.1c,0,1.13,46,636
637SAT32,2012-02-13,03:41:31 PM,2012-02-13,07:41:31 AM,2.396288,185.02097,31.5,0.79,0,20.6c,1,2.63,346,637
638SAT32,2012-02-13,07:40:34 PM,2012-02-13,11:40:34 AM,2.396481,185.017071,29,0.34,0,4.3cd,0,1.57,433,638
639SAT32,2012-02-13,11:40:34 PM,2012-02-13,03:40:34 PM,2.394224,185.016214,29,0.18,0,21.4c,5,0.84,269,639
640SAT32,2012-02-14,03:40:34 AM,2012-02-13,07:40:34 PM,2.394353,185.016128,28.5,0.49,0,16.0c,1,0.95,17,640
641SAT32,2012-02-14,07:41:24 AM,2012-02-13,11:41:24 PM,2.398646,185.022285,28,1.48,0,11.8c,0,4.89,833,641
642SAT32,2012-02-14,11:41:04 AM,2012-02-14,03:41:04 AM,2.39568,185.025535,29,0.86,0,30.8c,0,1.37,489,642
643SAT32,2012-02-14,03:40:36 PM,2012-02-14,07:40:36 AM,2.394222,185.024554,29,0.62,0,10.6c,5,2.6,195,643
644SAT32,2012-02-14,07:41:23 PM,2012-02-14,11:41:23 AM,2.392483,185.023257,28.5,0.06,0,10.1c,2,1.77,241,644
645SAT32,2012-02-14,11:40:34 PM,2012-02-14,03:40:34 PM,2.394209,185.023778,28,0.07,0,10.6c,0,2.18,201,645
646SAT32,2012-02-15,03:40:34 AM,2012-02-14,07:40:34 PM,2.398247,185.019913,27.5,2.73,0,8.2cd,5,2.85,621,646
647SAT32,2012-02-15,07:41:36 AM,2012-02-14,11:41:36 PM,2.398245,185.029716,28,0.96,0,30.5c,0,2.23,1086,647
648SAT32,2012-02-15,11:41:53 AM,2012-02-15,03:41:53 AM,2.401433,185.03092,30,0.06,0,26.7c,2,1.31,379,648
649SAT32,2012-02-15,03:40:34 PM,2012-02-15,07:40:34 AM,2.39858,185.020811,33,1.01,0,21.8c,5,0.96,1165,649
650SAT32,2012-02-15,07:41:05 PM,2012-02-15,11:41:05 AM,2.39468,185.014644,30,0.43,0,18.0c,5,1.99,810,650
651SAT32,2012-02-15,11:40:59 PM,2012-02-15,03:40:59 PM,2.395469,185.017265,28.5,0.73,0,43.6c,0,7.27,303,651
652SAT32,2012-02-16,03:40:34 AM,2012-02-15,07:40:34 PM,2.396911,185.018372,28,0.13,0,21.5c,3,1.21,202,652
653SAT32,2012-02-16,07:41:05 AM,2012-02-15,11:41:05 PM,2.397761,185.026657,28.5,1.03,0,21.9c,2,2.52,923,653
654SAT32,2012-02-16,03:41:22 PM,2012-02-16,07:41:22 AM,2.407157,185.08122,33,0.68,0,1.1cd,2,1.45,6137,654
655SAT32,2012-02-16,07:40:34 PM,2012-02-16,11:40:34 AM,2.417928,185.089484,29.5,0.31,0,35.8c,0,1.44,1509,655
656SAT32,2012-02-16,11:40:34 PM,2012-02-16,03:40:34 PM,2.41769,185.091628,27,0.18,0,14.6c,5,1.07,239,656
657SAT32,2012-02-17,03:41:35 AM,2012-02-16,07:41:35 PM,2.422121,185.095461,28,0.25,0,d6.0c,0,2.35,651,657
658SAT32,2012-02-17,07:41:35 AM,2012-02-16,11:41:35 PM,2.422284,185.095525,27,0.35,0,9.7cd,0,2.22,19,658
659SAT32,2012-02-17,11:43:59 AM,2012-02-17,03:43:59 AM,2.431333,185.109096,30,2.1,0,30.1c,0,2.71,1810,659
660SAT32,2012-02-17,03:40:34 PM,2012-02-17,07:40:34 AM,2.432545,185.115167,32.5,0.25,0,32.5c,4,1.33,686,660
661SAT32,2012-02-17,07:41:54 PM,2012-02-17,11:41:54 AM,2.432228,185.115336,30,0.35,0,d16.8,4,2.11,40,661
662SAT32,2012-02-17,11:41:28 PM,2012-02-17,03:41:28 PM,2.433597,185.1133,29,1.95,0,40.3c,0,1.6,272,662
663SAT32,2012-02-18,03:41:28 AM,2012-02-17,07:41:28 PM,2.446968,185.094905,27,0.15,0,14.6c,5,1.47,2524,663
664SAT32,2012-02-18,07:43:35 AM,2012-02-17,11:43:35 PM,2.449192,185.099563,27.5,2.61,0,21.6c,2,1.85,573,664
665SAT32,2012-02-18,11:40:34 AM,2012-02-18,03:40:34 AM,2.44998,185.100706,29,0.41,0,16.9c,5,1.13,154,665
666SAT32,2012-02-18,03:41:29 PM,2012-02-18,07:41:29 AM,2.454454,185.109975,30.5,0.02,0,d14.4,5,1.79,1141,666
667SAT32,2012-02-18,11:41:59 PM,2012-02-18,03:41:59 PM,2.473126,185.135772,28.5,1.44,0,34.5c,2,2.36,3534,667
668SAT32,2012-02-19,03:41:06 AM,2012-02-18,07:41:06 PM,2.472202,185.136843,27.5,0.07,0,d4.5c,5,3.89,157,668
669SAT32,2012-02-19,07:40:52 AM,2012-02-18,11:40:52 PM,2.473808,185.139312,27.5,0.95,0,19.2c,5,2.29,327,669
670SAT32,2012-02-19,07:40:28 PM,2012-02-19,11:40:28 AM,2.453395,185.175834,29,0.15,0,14.2c,5,1.71,4641,670
671SAT32,2012-02-19,11:41:35 PM,2012-02-19,03:41:35 PM,2.455355,185.18347,28.5,1.79,0,16.5c,5,2.25,874,671
672SAT32,2012-02-20,03:40:34 AM,2012-02-19,07:40:34 PM,2.455528,185.184621,28,0.35,0,49.9c,4,1.27,129,672
673SAT32,2012-02-20,07:40:38 AM,2012-02-19,11:40:38 PM,2.454223,185.184598,27.5,0.28,0,9.5cd,5,3.4,145,673
674SAT32,2012-02-20,11:41:00 AM,2012-02-20,03:41:00 AM,2.455468,185.188049,31.5,0.51,0,d12.5,0,2.69,407,674
675SAT32,2012-02-20,03:42:31 PM,2012-02-20,07:42:31 AM,2.477422,185.197708,30.5,0.71,0,d18.5,0,3.1,2668,675
676SAT32,2012-02-20,07:40:34 PM,2012-02-20,11:40:34 AM,2.487898,185.200888,29,0.61,0,6.3cd,2,0.96,1218,676
677SAT32,2012-02-20,11:42:34 PM,2012-02-20,03:42:34 PM,2.496839,185.204205,28.5,1.17,0,1.8cd,5,4.11,1061,677
678SAT32,2012-02-21,03:40:53 AM,2012-02-20,07:40:53 PM,2.494671,185.201685,28.5,0.81,0,50.4c,5,1.89,369,678
679SAT32,2012-02-21,07:41:53 AM,2012-02-20,11:41:53 PM,2.478173,185.197978,28.5,3.24,0,6.0cd,5,2.78,1882,679
680SAT32,2012-02-21,11:41:29 AM,2012-02-21,03:41:29 AM,2.485174,185.199691,32,0.04,0,9.7cd,5,1.35,802,680
681SAT32,2012-02-21,03:40:34 PM,2012-02-21,07:40:34 AM,2.485425,185.199599,32.5,0.14,0,11.9c,5,1.25,30,681
682SAT32,2012-02-21,07:42:35 PM,2012-02-21,11:42:35 AM,2.493963,185.201455,29.5,1.25,42,14.7c,5,2.56,972,682
683SAT32,2012-02-21,11:40:34 PM,2012-02-21,03:40:34 PM,2.497031,185.202837,27.5,0.23,0,10.6c,5,0.95,374,683
684SAT32,2012-02-22,03:40:34 AM,2012-02-21,07:40:34 PM,2.49174,185.201331,27.5,0.16,0,8.4cd,5,0.93,612,684
685SAT32,2012-02-22,07:40:34 AM,2012-02-21,11:40:34 PM,2.475102,185.196934,27.5,0.37,0,17.2c,4,1.67,1915,685
686SAT32,2012-02-22,11:40:59 AM,2012-02-22,03:40:59 AM,2.477108,185.197207,31,1.31,0,30.3c,0,1.8,225,686
687SAT32,2012-02-22,03:40:36 PM,2012-02-22,07:40:36 AM,2.487936,185.200765,34,4.21,0,d4.7c,0,10.1,1268,687
688SAT32,2012-02-22,07:40:34 PM,2012-02-22,11:40:34 AM,2.497323,185.202669,29,0.91,0,14.9c,5,0.85,1066,688
689SAT32,2012-02-22,11:40:34 PM,2012-02-22,03:40:34 PM,2.497754,185.204067,28.5,0.21,0,30.4c,5,1.31,162,689
690SAT32,2012-02-23,03:40:34 AM,2012-02-22,07:40:34 PM,2.497318,185.202722,27.5,0.19,0,9.1cd,5,1.02,157,690
691SAT32,2012-02-23,11:41:05 AM,2012-02-23,03:41:05 AM,2.475551,185.195025,30.5,0.85,0,51.6c,5,2.75,2569,691
692SAT32,2012-02-23,03:40:34 PM,2012-02-23,07:40:34 AM,2.477999,185.19431,29.5,0.25,0,37.2c,3,1.25,284,692
693SAT32,2012-02-23,11:42:05 PM,2012-02-23,03:42:05 PM,2.496566,185.204287,27.5,2.41,0,21.7c,3,3.95,2344,693
694SAT32,2012-02-24,03:40:34 AM,2012-02-23,07:40:34 PM,2.500128,185.204194,27,0.63,0,8.6cd,5,1.06,397,694
695SAT32,2012-02-24,07:40:34 AM,2012-02-23,11:40:34 PM,2.500315,185.204325,27,0.33,0,11.2c,5,1.38,25,695
696SAT32,2012-02-24,11:41:04 AM,2012-02-24,03:41:04 AM,2.500957,185.201402,30.5,0.84,0,30.3c,1,2.3,332,696
697SAT32,2012-02-24,03:41:01 PM,2012-02-24,07:41:01 AM,2.500979,185.201667,30.5,0.44,0,37.6c,1,2.68,29,697
698SAT32,2012-02-24,07:40:53 PM,2012-02-24,11:40:53 AM,2.499678,185.203651,29,0.04,0,6.5cd,3,1.62,263,698
699SAT32,2012-02-24,11:40:34 PM,2012-02-24,03:40:34 PM,2.49856,185.202471,27.5,0.54,0,11.3c,5,0.91,181,699
700SAT32,2012-02-25,03:40:34 AM,2012-02-24,07:40:34 PM,2.498504,185.201954,26.5,0.15,0,12.4c,5,0.8,58,700
701SAT32,2012-02-25,07:40:34 AM,2012-02-24,11:40:34 PM,2.500726,185.200784,27,0.24,0,26.1c,2,1.68,279,701
702SAT32,2012-02-25,11:40:34 AM,2012-02-25,03:40:34 AM,2.500173,185.20047,30,0.14,0,21.2c,0,1.46,71,702
703SAT32,2012-02-25,03:40:34 PM,2012-02-25,07:40:34 AM,2.499288,185.201132,35,0.14,0,14.0c,5,0.87,123,703
704SAT32,2012-02-25,07:40:34 PM,2012-02-25,11:40:34 AM,2.49881,185.200899,28,0.34,0,10.7c,5,0.91,59,704
705SAT32,2012-02-25,11:40:34 PM,2012-02-25,03:40:34 PM,2.499202,185.200644,27.5,0.18,0,17.4c,5,1.04,52,705
706SAT32,2012-02-26,03:40:34 AM,2012-02-25,07:40:34 PM,2.499942,185.19976,28,0.19,0,19.8c,2,1.04,128,706
707SAT32,2012-02-26,07:40:34 AM,2012-02-25,11:40:34 PM,2.498985,185.201278,27.5,0.88,0,9.5cd,5,1.02,199,707
708SAT32,2012-02-26,11:40:34 AM,2012-02-26,03:40:34 AM,2.500095,185.200841,30.5,0.3,0,64.7c,1,1.8,133,708
709SAT32,2012-02-26,03:40:34 PM,2012-02-26,07:40:34 AM,2.497667,185.202072,32,0.1,0,15.9c,5,1.04,303,709
710SAT32,2012-02-26,07:40:34 PM,2012-02-26,11:40:34 AM,2.498684,185.200772,28,0.3,0,7.0cd,5,1.1,183,710
711SAT32,2012-02-26,11:40:34 PM,2012-02-26,03:40:34 PM,2.498211,185.202351,27.5,0.23,0,15.3c,5,0.78,183,711
712SAT32,2012-02-27,03:40:34 AM,2012-02-26,07:40:34 PM,2.500678,185.20457,27,0.04,0,13.6c,5,1.2,369,712
713SAT32,2012-02-27,07:40:34 AM,2012-02-26,11:40:34 PM,2.499413,185.204709,28,0.19,0,d4.3c,4,2.2,142,713
714SAT32,2012-02-27,11:40:34 AM,2012-02-27,03:40:34 AM,2.499422,185.204295,30.5,0.44,0,14.2c,5,2.09,46,714
715SAT32,2012-02-27,03:40:34 PM,2012-02-27,07:40:34 AM,2.500127,185.204984,28.5,0.75,0,23.4c,5,3.62,110,715
716SAT32,2012-02-27,07:40:35 PM,2012-02-27,11:40:35 AM,2.498845,185.203214,28,1.02,0,38.2c,2,3.62,243,716
717SAT32,2012-02-27,11:40:34 PM,2012-02-27,03:40:34 PM,2.497561,185.202339,27,0.21,0,22.5c,5,0.73,173,717
718SAT32,2012-02-28,03:40:34 AM,2012-02-27,07:40:34 PM,2.497513,185.202218,26.5,0.55,0,9.5cd,5,0.71,14,718
719SAT32,2012-02-28,07:41:05 AM,2012-02-27,11:41:05 PM,2.500452,185.202348,27,0.31,0,22.0c,4,1.26,327,719
720SAT32,2012-02-28,11:40:34 AM,2012-02-28,03:40:34 AM,2.481657,185.198337,30.5,0.54,0,38.1c,0,1.35,2139,720
721SAT32,2012-02-28,03:40:34 PM,2012-02-28,07:40:34 AM,2.484429,185.199048,34,0.31,0,12.4c,2,1.48,319,721
722SAT32,2012-02-28,07:40:34 PM,2012-02-28,11:40:34 AM,2.496915,185.201542,28,0.14,0,12.4c,5,0.92,1417,722
723SAT32,2012-02-28,11:40:34 PM,2012-02-28,03:40:34 PM,2.497514,185.20098,27.5,0.62,0,15.5c,5,1.26,91,723
724SAT32,2012-02-29,03:40:34 AM,2012-02-28,07:40:34 PM,2.496776,185.201671,26.5,0.12,0,3.3cd,3,0.83,112,724
725SAT32,2012-02-29,11:42:30 AM,2012-02-29,03:42:30 AM,2.481489,185.198088,31,0.44,0,19.0c,2,2.46,1747,725
726SAT32,2012-02-29,03:42:34 PM,2012-02-29,07:42:34 AM,2.490296,185.199798,32,0.04,0,32.4c,0,1.79,999,726
727SAT32,2012-02-29,07:40:34 PM,2012-02-29,11:40:34 AM,2.497928,185.200625,28.5,0.14,0,16.8c,5,0.86,854,727
728SAT32,2012-02-29,11:40:34 PM,2012-02-29,03:40:34 PM,2.498455,185.198977,27.5,0.12,0,21.2c,1,1.4,192,728
729SAT32,2012-03-01,03:40:35 AM,2012-02-29,07:40:35 PM,2.503138,185.199116,27.5,0.12,0,d5.6c,5,1.41,522,729
730SAT32,2012-03-01,11:42:00 AM,2012-03-01,03:42:00 AM,2.518136,185.210799,31,0.32,0,14.7c,0,2.1,2113,730
731SAT32,2012-03-01,03:40:34 PM,2012-03-01,07:40:34 AM,2.517834,185.212026,30,0.22,0,18.7c,0,1.55,140,731
732SAT32,2012-03-01,07:40:34 PM,2012-03-01,11:40:34 AM,2.521377,185.215674,29.5,0.64,0,14.7c,0,3.09,565,732
733SAT32,2012-03-01,11:41:05 PM,2012-03-01,03:41:05 PM,2.517658,185.21974,29,0.64,0,d13.1,0,2.66,612,733
734SAT32,2012-03-02,03:40:34 AM,2012-03-01,07:40:34 PM,2.517071,185.220561,28,0.14,0,25.1c,0,0.91,112,734
735SAT32,2012-03-02,07:40:34 AM,2012-03-01,11:40:34 PM,2.516669,185.220779,27.5,0.24,0,d9.9c,1,5.27,51,735
736SAT32,2012-03-02,11:40:34 AM,2012-03-02,03:40:34 AM,2.517596,185.221461,29.5,0.44,0,33.3c,3,2.67,128,736
737SAT32,2012-03-02,03:43:35 PM,2012-03-02,07:43:35 AM,2.515413,185.225731,33,0.02,0,8.8cd,0,1.53,532,737
738SAT32,2012-03-02,11:41:04 PM,2012-03-02,03:41:04 PM,2.497834,185.250469,28.5,0.62,0,6.7cd,0,2.72,3368,738
739SAT32,2012-03-03,03:43:30 AM,2012-03-02,07:43:30 PM,2.497337,185.259591,28,0.62,0,28.7c,1,1.92,1012,739
740SAT32,2012-03-03,07:40:54 AM,2012-03-02,11:40:54 PM,2.496451,185.265805,27.5,0.11,0,54.8c,1,4.23,696,740
741SAT32,2012-03-03,03:41:05 PM,2012-03-03,07:41:05 AM,2.491149,185.28681,33.5,0.34,0,27.5c,5,1.41,2401,741
742SAT32,2012-03-03,07:40:34 PM,2012-03-03,11:40:34 AM,2.484092,185.281739,-34,0.52,0,19.8c,5,1.02,966,742
743SAT32,2012-03-03,11:40:53 PM,2012-03-03,03:40:53 PM,2.488098,185.280248,29.5,0.84,0,10.8c,5,2.52,476,743
744SAT32,2012-03-04,03:40:55 AM,2012-03-03,07:40:55 PM,2.488758,185.281247,30,0.17,0,98.6c,0,1.84,133,744
745SAT32,2012-03-04,07:41:35 AM,2012-03-03,11:41:35 PM,2.48999,185.281146,29,0.07,0,16.8c,5,1.31,138,745
746SAT32,2012-03-04,11:41:29 AM,2012-03-04,03:41:29 AM,2.491915,185.278371,31.5,0.64,0,15.8c,2,2.7,375,746
747SAT32,2012-03-04,03:42:35 PM,2012-03-04,07:42:35 AM,2.5035,185.274753,29,0.14,0,9.4cd,0,2.06,1351,747
748SAT32,2012-03-04,07:41:59 PM,2012-03-04,11:41:59 AM,2.507239,185.273639,29.5,0.14,0,21.5c,0,1.35,434,748
749SAT32,2012-03-04,11:40:34 PM,2012-03-04,03:40:34 PM,2.507229,185.276543,28.5,0.04,0,15.9c,5,0.89,322,749
750SAT32,2012-03-05,03:40:59 AM,2012-03-04,07:40:59 PM,2.508367,185.276375,28.5,0.04,0,19.0c,5,1.74,128,750
751SAT32,2012-03-05,07:42:05 AM,2012-03-04,11:42:05 PM,2.508745,185.27492,28.5,1.2,0,14.5c,5,1.51,167,751
752SAT32,2012-03-05,11:42:05 AM,2012-03-05,03:42:05 AM,2.497443,185.273922,29,1.27,0,23.2c,5,1.87,1263,752
753SAT32,2012-03-05,03:40:34 PM,2012-03-05,07:40:34 AM,2.494127,185.276343,29,0.62,0,d21.5,2,3.48,456,753
754SAT32,2012-03-05,07:42:55 PM,2012-03-05,11:42:55 AM,2.486937,185.281015,29,0.27,0,27.9c,0,1.82,953,754
755SAT32,2012-03-05,11:41:53 PM,2012-03-05,03:41:53 PM,2.487366,185.28758,29,1.67,0,38.0c,3,5.34,729,755
756SAT32,2012-03-06,03:40:34 AM,2012-03-05,07:40:34 PM,2.495714,185.285425,28,0.36,0,36.8c,0,1.15,959,756
757SAT32,2012-03-06,07:40:34 AM,2012-03-05,11:40:34 PM,2.496,185.285381,28,0.32,0,31.0c,5,1.22,32,757
758SAT32,2012-03-06,11:40:58 AM,2012-03-06,03:40:58 AM,2.509742,185.306005,29.5,0.25,0,63.2c,0,1.69,2750,758
759SAT32,2012-03-06,03:40:35 PM,2012-03-06,07:40:35 AM,2.512607,185.309175,29,0.35,0,44.0c,0,5.36,474,759
760SAT32,2012-03-06,07:40:56 PM,2012-03-06,11:40:56 AM,2.51436,185.31248,29,0.78,0,56.7c,0,11.8,415,760
761SAT32,2012-03-06,11:40:34 PM,2012-03-06,03:40:34 PM,2.521187,185.313971,28.5,0.35,0,32.3c,0,1.44,778,761
762SAT32,2012-03-07,03:40:35 AM,2012-03-06,07:40:35 PM,2.521094,185.313838,28.5,0.47,0,42.0c,5,1.54,18,762
763SAT32,2012-03-07,07:42:35 AM,2012-03-06,11:42:35 PM,2.523307,185.314911,28.5,0.14,0,44.3c,5,1.27,274,763
764SAT32,2012-03-07,11:42:35 AM,2012-03-07,03:42:35 AM,2.525133,185.317315,30,0.05,0,35.9c,5,1.71,335,764
765SAT32,2012-03-07,07:40:34 PM,2012-03-07,11:40:34 AM,2.557366,185.332902,29,0.45,0,14.8c,1,1.8,3982,765
766SAT32,2012-03-07,11:40:34 PM,2012-03-07,03:40:34 PM,2.558664,185.331661,28,0.65,0,11.4c,5,1.21,199,766
767SAT32,2012-03-08,03:40:34 AM,2012-03-07,07:40:34 PM,2.55732,185.333718,27.5,0.52,0,7.8cd,5,1.1,273,767
768SAT32,2012-03-08,11:40:34 AM,2012-03-08,03:40:34 AM,2.558666,185.323321,29.5,0.36,0,d3.7c,0,3.13,1162,768
769SAT32,2012-03-08,03:41:58 PM,2012-03-08,07:41:58 AM,2.554473,185.323483,30.5,0.31,0,11.6c,5,1.57,467,769
770SAT32,2012-03-08,07:40:34 PM,2012-03-08,11:40:34 AM,2.554429,185.324071,29.5,0.41,0,10.2c,5,0.87,65,770
771SAT32,2012-03-08,11:41:35 PM,2012-03-08,03:41:35 PM,2.551224,185.318872,28.5,0.19,0,4.2cd,0,2.42,678,771
772SAT32,2012-03-09,03:41:37 AM,2012-03-08,07:41:37 PM,2.548892,185.31191,28,0.33,0,21.8c,3,1.93,814,772
773SAT32,2012-03-09,07:41:34 AM,2012-03-08,11:41:34 PM,2.551404,185.309672,27.5,0.08,0,31.6c,5,1.22,374,773
774SAT32,2012-03-09,11:41:35 AM,2012-03-09,03:41:35 AM,2.547138,185.308478,30.5,0.86,0,40.8c,0,3.07,493,774
775SAT32,2012-03-09,03:41:07 PM,2012-03-09,07:41:07 AM,2.541962,185.304636,31,0.73,0,36.2c,0,5.13,716,775
776SAT32,2012-03-09,07:40:34 PM,2012-03-09,11:40:34 AM,2.534846,185.290228,29,0.86,0,16.0c,5,0.99,1782,776
777SAT32,2012-03-09,11:40:34 PM,2012-03-09,03:40:34 PM,2.539572,185.297747,28,1.92,0,14.2c,5,1.3,985,777
778SAT32,2012-03-10,03:40:59 AM,2012-03-09,07:40:59 PM,2.541809,185.303519,28.5,2.06,0,42.7c,2,1.27,686,778
779SAT32,2012-03-10,07:40:53 AM,2012-03-09,11:40:53 PM,2.541884,185.305263,28,0.56,0,12.0c,1,1.86,194,779
780SAT32,2012-03-10,11:40:53 AM,2012-03-10,03:40:53 AM,2.544727,185.310038,29,0.16,0,8.5cd,3,1.58,617,780
781SAT32,2012-03-10,03:40:34 PM,2012-03-10,07:40:34 AM,2.545321,185.310824,35,0.21,0,12.0c,0,1.23,109,781
782SAT32,2012-03-10,07:40:34 PM,2012-03-10,11:40:34 AM,2.546169,185.311517,30,0.31,0,13.3c,5,0.9,122,782
783SAT32,2012-03-10,11:41:04 PM,2012-03-10,03:41:04 PM,2.550731,185.312128,29,0.01,0,39.7c,5,3.23,512,783
784SAT32,2012-03-11,03:42:05 AM,2012-03-10,07:42:05 PM,2.552493,185.31271,28.5,0.24,0,d23.8,5,1.51,207,784
785SAT32,2012-03-11,07:41:31 AM,2012-03-10,11:41:31 PM,2.553766,185.312887,28,0.64,0,34.8c,1,2.34,143,785
786SAT32,2012-03-11,11:40:34 AM,2012-03-11,03:40:34 AM,2.554955,185.312534,31,0.54,0,10.6c,2,4.09,138,786
787SAT32,2012-03-11,03:43:05 PM,2012-03-11,07:43:05 AM,2.55338,185.311048,31,0.13,0,5.6cd,5,2.2,240,787
788SAT32,2012-03-11,07:42:05 PM,2012-03-11,11:42:05 AM,2.550873,185.316625,30,0.32,0,10.4c,2,1.57,678,788
789SAT32,2012-03-11,11:41:31 PM,2012-03-11,03:41:31 PM,2.552928,185.318356,29.5,0.92,0,25.7c,0,2.86,298,789
790SAT32,2012-03-12,03:41:05 AM,2012-03-11,07:41:05 PM,2.555451,185.31961,28,0.02,0,49.4c,0,1.25,313,790
